Date,Source,Site ID,POC,Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Pollutant
05/08/2025,AQS,60710026,1,46.5,ppb,43,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/09/2025,AQS,60710026,1,61.4,ppb,58,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/10/2025,AQS,60710026,1,57.2,ppb,54,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/11/2025,AQS,60710026,1,31.7,ppb,29,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/12/2025,AQS,60710026,1,25.3,ppb,24,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/13/2025,AQS,60710026,1,28.0,ppb,26,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/14/2025,AQS,60710026,1,32.3,ppb,30,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/15/2025,AQS,60710026,1,33.0,ppb,31,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/16/2025,AQS,60710026,1,27.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/17/2025,AQS,60710026,1,18.2,ppb,17,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/18/2025,AQS,60710026,1,16.3,ppb,15,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/19/2025,AQS,60710026,1,33.5,ppb,31,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/20/2025,AQS,60710026,1,51.6,ppb,48,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/21/2025,AQS,60710026,1,51.1,ppb,48,Ontario Near Road (Etiwanda),18,75.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/22/2025,AQS,60710026,1,43.3,ppb,41,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/23/2025,AQS,60710026,1,23.8,ppb,22,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/24/2025,AQS,60710026,1,16.9,ppb,15,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/25/2025,AQS,60710026,1,13.2,ppb,12,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/26/2025,AQS,60710026,1,16.3,ppb,15,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/27/2025,AQS,60710026,1,27.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/28/2025,AQS,60710026,1,27.9,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/29/2025,AQS,60710026,1,33.6,ppb,31,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/30/2025,AQS,60710026,1,41.0,ppb,39,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
05/31/2025,AQS,60710026,1,41.4,ppb,39,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/01/2025,AQS,60710026,1,21.0,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/02/2025,AQS,60710026,1,32.8,ppb,30,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/05/2025,AQS,60710026,1,23.9,ppb,22,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/06/2025,AQS,60710026,1,26.6,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/07/2025,AQS,60710026,1,20.9,ppb,19,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/08/2025,AQS,60710026,1,20.3,ppb,19,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/09/2025,AQS,60710026,1,27.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/10/2025,AQS,60710026,1,27.5,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/11/2025,AQS,60710026,1,29.9,ppb,27,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/12/2025,AQS,60710026,1,26.1,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/13/2025,AQS,60710026,1,26.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/14/2025,AQS,60710026,1,27.4,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/15/2025,AQS,60710026,1,37.5,ppb,35,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/16/2025,AQS,60710026,1,44.4,ppb,42,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/17/2025,AQS,60710026,1,45.4,ppb,42,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/18/2025,AQS,60710026,1,42.2,ppb,40,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/19/2025,AQS,60710026,1,30.2,ppb,28,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/20/2025,AQS,60710026,1,25.9,ppb,24,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/21/2025,AQS,60710026,1,15.2,ppb,14,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/22/2025,AQS,60710026,1,21.0,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/23/2025,AQS,60710026,1,21.4,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/24/2025,AQS,60710026,1,28.1,ppb,26,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/25/2025,AQS,60710026,1,35.8,ppb,33,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/26/2025,AQS,60710026,1,29.6,ppb,27,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/27/2025,AQS,60710026,1,32.5,ppb,30,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/28/2025,AQS,60710026,1,33.2,ppb,31,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/29/2025,AQS,60710026,1,40.8,ppb,38,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
06/30/2025,AQS,60710026,1,40.7,ppb,38,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/01/2025,AQS,60710026,1,38.3,ppb,36,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/02/2025,AQS,60710026,1,29.3,ppb,27,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/03/2025,AQS,60710026,1,28.0,ppb,26,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/04/2025,AQS,60710026,1,18.1,ppb,17,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/05/2025,AQS,60710026,1,30.7,ppb,28,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/06/2025,AQS,60710026,1,27.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/07/2025,AQS,60710026,1,27.9,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/08/2025,AQS,60710026,1,37.3,ppb,35,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/09/2025,AQS,60710026,1,45.5,ppb,42,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/10/2025,AQS,60710026,1,38.7,ppb,36,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/11/2025,AQS,60710026,1,29.9,ppb,27,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/12/2025,AQS,60710026,1,21.1,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/13/2025,AQS,60710026,1,21.7,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/14/2025,AQS,60710026,1,28.6,ppb,26,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/15/2025,AQS,60710026,1,26.1,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/16/2025,AQS,60710026,1,27.7,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/17/2025,AQS,60710026,1,29.3,ppb,27,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/18/2025,AQS,60710026,1,28.5,ppb,26,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/19/2025,AQS,60710026,1,21.0,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/20/2025,AQS,60710026,1,15.1,ppb,14,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/21/2025,AQS,60710026,1,25.8,ppb,24,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/22/2025,AQS,60710026,1,24.4,ppb,23,Ontario Near Road (Etiwanda),21,88.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/23/2025,AQS,60710026,1,27.9,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/24/2025,AQS,60710026,1,35.8,ppb,33,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/25/2025,AQS,60710026,1,26.6,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/26/2025,AQS,60710026,1,22.5,ppb,21,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/27/2025,AQS,60710026,1,21.3,ppb,20,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/28/2025,AQS,60710026,1,30.8,ppb,28,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/29/2025,AQS,60710026,1,39.3,ppb,37,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/30/2025,AQS,60710026,1,37.0,ppb,35,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
07/31/2025,AQS,60710026,1,42.3,ppb,40,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/01/2025,AQS,60710026,1,35.0,ppb,33,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/02/2025,AQS,60710026,1,27.8,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/03/2025,AQS,60710026,1,25.0,ppb,24,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/04/2025,AQS,60710026,1,36.9,ppb,34,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/05/2025,AQS,60710026,1,45.4,ppb,42,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/06/2025,AQS,60710026,1,44.6,ppb,42,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/07/2025,AQS,60710026,1,58.0,ppb,55,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/08/2025,AQS,60710026,1,58.2,ppb,55,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/09/2025,AQS,60710026,1,27.2,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/10/2025,AQS,60710026,1,25.1,ppb,24,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/11/2025,AQS,60710026,1,38.2,ppb,36,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/12/2025,AQS,60710026,1,31.1,ppb,29,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/13/2025,AQS,60710026,1,27.7,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/14/2025,AQS,60710026,1,26.4,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
08/15/2025,AQS,60710026,1,27.6,ppb,25,Ontario Near Road (Etiwanda),24,100.0,42602,Nitrogen dioxide (NO2),99,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,NO2
